Kids,HouseholdSize,Sex,Vehicles,Food,Housing,Alcohol,Debt,income_category
0,2,male,0,51.866,374.66,21.305,59.551,Medium
0,3,female,1,66.949,332.58,19.444,83.123,Medium
1,3,female,2,49.479,271.73,17.608,65.52,Medium
1,4,female,0,56.031,289.9,9.241,65.348,Medium
0,2,male,3,45.879,370.83,19.625,53.021,Medium
0,2,male,0,73.259,380.77,15.003,67.944,Medium
1,4,male,2,41.685,243.28,11.311,59.794,Medium
0,1,male,2,43.822,386.24,14.583,61.476,High
1,5,female,1,53.403,314.47,23.176,86.489,Medium
0,2,male,1,16.34,333.78,14.24,49.646,Medium
2,4,male,1,53.882,443.49,21.896,72.825,Medium
0,1,female,1,34.07,243.97,16.389,55.727,Low
2,4,male,1,57.547,273.67,17.97,63.93,Medium
0,2,male,2,58.821,335.78,20.302,98.534,Low
2,4,male,1,67.998,405.68,12.486,56.46,Medium
3,4,female,1,51.671,316.5,14.892,100.66,Medium
0,2,male,2,60.626,330.63,12.15,43.944,Medium
0,1,male,2,52.421,250.41,20.932,84.908,Low
0,2,male,2,59.482,325.63,15.078,55.635,Medium
0,2,male,2,84.88,383.94,15.354,29.25,Medium
1,2,female,0,24.717,317.9,14.059,71.699,Medium
1,3,female,1,70.342,285.62,20.852,66.735,Medium
2,3,female,0,60.314,341,17.281,49.745,Low
0,2,male,1,60.057,613.73,17.472,61.891,Low
3,5,male,2,68.074,288.18,18.002,47.99,High
0,1,male,0,59.946,354.3,20.502,58.959,Low
0,1,female,0,66.227,504.08,13.213,62.296,Low
2,4,male,0,35.737,212.98,15.543,37.048,Medium
0,2,male,2,66.932,324.75,21.354,67.511,Medium
0,2,female,2,60.871,317.79,19.902,50.988,Medium
3,5,male,2,41.974,493.15,17.022,47.601,Medium
0,2,male,0,52.446,287.84,17.062,84.513,High
2,3,female,2,69.997,311.48,16.861,85.349,Low
0,1,male,2,57.621,266.64,17.244,52.493,Low
0,1,male,0,64.767,307.69,20.926,82.789,Low
1,3,male,1,71.789,381.01,17.595,50.751,Medium
0,1,female,0,71.039,329.99,17.094,66.421,Low
0,3,female,0,64.73,311.29,14.521,63.762,Medium
0,2,male,0,50.756,306.23,14.755,0,Medium
0,2,male,1,47.711,283.78,18.694,47.705,Low
0,2,female,1,60.548,374.78,15.77,38.948,Medium
1,3,male,0,33.974,279.91,14.015,0,Medium
0,2,male,2,52.621,192.78,16.191,36.994,Medium
3,4,female,0,53.359,310.76,18.346,68.657,Low
1,3,male,0,92.378,363.92,18.689,65.861,Medium
2,4,male,1,48.271,279.63,9.796,0,Medium
0,4,female,1,76.223,298.51,21.526,69.069,High
2,4,male,0,61.858,316.53,18.227,55.446,Medium
1,2,female,0,52.205,295.64,21.491,91.51,Medium
0,1,female,2,39.733,299.17,15.879,65.817,Low
0,2,female,1,49.134,229.63,13.233,102.883,Medium
0,1,female,1,66.702,272.95,21.81,80.081,Low
0,1,female,0,45.307,265.62,14.648,38.476,Medium
0,2,male,2,27.297,350.65,16.604,64.194,Medium
1,3,male,0,63.732,363.34,19.623,66.23,High
0,3,male,3,51.932,266.27,9.714,45.653,High
1,3,male,1,54.935,325.07,22.85,75.647,Medium
0,2,male,1,58.643,319.09,16.582,73.897,Medium
0,2,male,1,39.184,237.06,17.971,64.507,Low
0,3,male,1,91.672,332.91,15.822,58.894,Medium
0,1,female,0,49.206,306.72,15.326,78.919,Low
3,5,male,0,50.351,322.89,20.576,67.03,Medium
1,2,female,0,61.33,310.77,21.069,49.461,Medium
0,1,male,2,66.606,269.64,10.931,72.735,Low
0,2,male,0,66.046,342.76,23.988,91.607,Low
0,3,female,2,90.316,361.79,20.717,56.665,Medium
1,3,male,0,68.549,315.3,19.39,40.727,Medium
0,1,female,1,63.036,363.77,18.047,61.238,Medium
0,2,female,1,50.525,255.61,17.482,65.229,Medium
2,4,male,1,56.222,315,17.255,61.266,High
0,3,male,1,44.907,343.78,17.408,47.204,High
0,4,female,0,68.025,353.64,16.759,68.247,High
0,2,male,1,33.275,255.76,19.522,73.02,Low
2,3,female,2,51.716,277.15,21.032,55.798,Low
3,6,female,0,61.46,372.97,21.098,72.41,Medium
0,3,male,1,55.12,392.41,17.786,66.807,Medium
0,1,male,1,83.48,332.88,24.945,80.179,Low
0,2,male,2,44.811,462.85,16.485,60.281,Low
2,3,female,0,78.871,394.73,19.676,74.569,Medium
0,2,male,1,43.716,352.69,14.053,43.225,Medium
0,2,male,3,60.842,263.91,18.569,59.227,Medium
2,4,male,2,74.918,337.54,14.881,62.109,High
0,2,male,0,62.648,378.11,19.654,65.683,Medium
0,2,male,1,52.782,254.85,18.563,65.121,Low
3,5,male,0,80.386,386.87,23.006,67.853,High
2,4,male,1,38.772,316.86,19.099,42.884,Medium
2,4,male,2,70.743,416.6,22.386,68.034,Medium
0,1,male,1,45.936,207.25,14.476,76.681,Medium
1,2,female,3,39.23,370.86,19.567,35.783,Medium
2,3,female,2,59.421,405.01,21.328,57.374,Low
0,1,female,0,45.451,268.51,12.12,58.565,High
0,2,male,2,67.497,296.46,19.312,46.074,Low
0,2,male,3,38.983,309.89,20.709,84.397,Medium
0,1,female,2,65.001,306.24,16.848,57.39,Low
0,1,female,1,42.345,237.36,15.622,53.38,Low
0,2,male,1,45.259,297.24,15.732,86.985,Low
0,2,male,0,17.822,215.65,16.392,71.109,Medium
5,6,female,0,72.027,373.56,14.805,51.76,Medium
0,1,female,1,54.617,306.24,14.626,0,Low
0,2,male,1,37.603,224.23,21.348,59.729,Medium
0,1,female,1,40.034,301.04,20.944,109.97,Medium
0,2,male,1,42.831,235.63,16.36,85.179,High
1,4,male,2,60.047,325.09,16.761,57.258,Medium
1,3,female,1,74.284,369.63,18.101,53.451,Medium
0,2,female,1,57.463,353.08,19.101,74.254,Medium
3,5,male,2,42.081,273.32,12.354,35.709,Medium
0,1,male,0,56.086,269.75,17.045,60.461,Low
1,2,female,0,48.812,345.55,20.701,49.854,Medium
2,4,male,2,76.316,346.91,19.123,61.801,High
0,3,male,4,61.133,368.54,13.588,88.655,Medium
0,1,female,1,73.992,245.39,13.22,42.905,Low
1,3,male,0,63.704,309.93,16.254,65.878,High
0,3,female,1,66.297,295.56,18.24,71.618,Low
0,2,male,2,43.424,240.6,14.51,80.071,Medium
0,2,male,1,52.318,272.98,21.279,86.347,High
0,2,female,0,63.694,399.17,16.338,50.258,Medium
1,3,male,2,59.753,269.11,13.27,67.823,High
0,1,male,1,48.003,269.84,18.744,75.043,Low
2,4,male,1,66.804,254.82,16.115,47.978,Medium
2,4,male,1,47.695,295.04,16.691,83.274,Medium
0,2,male,0,53.462,293.21,16.398,65.111,Medium
2,4,male,2,39.524,319.38,15.334,63.141,High
NA,NA,NA,3,67.279,290.05,15.781,40.805,NA
0,2,male,2,45.15,337.84,12.321,61.445,Medium
0,2,female,1,63.147,332,17.761,53.071,Medium
3,5,male,0,62.802,288.24,20.511,83.994,Medium
0,2,female,0,64.222,324.88,19.444,63.324,Medium
0,2,female,0,82.442,321.69,21.29,38.233,Medium
0,2,male,2,52.49,303.83,18.31,58.851,Medium
1,3,male,0,66.359,240.76,16.989,40.794,Medium
2,4,male,4,50.124,381.62,19.516,54.491,Medium
0,1,female,1,35.201,258.85,15.875,76.184,Medium
0,1,female,1,63.431,296.99,19.875,97.115,Low
0,1,female,0,44.716,300.72,15.273,55.003,Low
0,2,male,1,61.596,362.18,13.874,64.363,Medium
0,2,female,0,56.586,335.69,16.444,61.755,Medium
3,5,male,0,48.852,289.47,14.939,69.124,Medium
0,2,male,1,28.445,412.56,12.637,46.526,Medium
0,1,male,0,63.478,329.76,22.653,82.164,Low
0,2,male,1,80.063,414.98,10.587,56.783,High
0,3,male,1,40.71,294.15,21.822,75.857,Medium
0,1,female,1,67.637,266.1,15.232,34.417,Low
1,2,female,1,58.8,263.37,18.673,54.195,Low
1,3,female,1,66.857,278.52,18.343,97.613,Low
0,1,male,2,58.115,318.68,16.608,81.083,Low
2,4,male,2,63.705,345.81,14.182,48.806,Medium
1,2,female,0,56.185,322.52,13.093,48.902,Medium
0,2,male,1,81.339,319.25,17.773,60.242,Medium
2,4,male,2,42.695,271.52,16.345,58.395,Medium
0,2,male,1,53.501,297.78,13.981,37.03,Medium
0,4,male,1,74.908,346.58,19.424,66.473,High
0,2,female,1,66.425,326.06,19.269,73.511,Medium
0,2,male,0,44.477,371.6,18.323,67.671,Medium
0,2,male,1,60.661,323.99,10.409,70.075,High
0,1,female,2,51.227,299.12,19.295,61.315,Low
0,1,male,1,42.984,294.42,18.288,58.025,Medium
0,2,male,1,47.009,283.45,18.367,79.729,Medium
0,2,male,0,71.735,342.37,15.118,0,Low
0,2,male,1,66.364,315,18.678,73.006,Medium
0,2,male,1,65.909,301.15,12.973,42.736,Medium
3,5,male,1,35.324,320.02,16.335,60.477,High
0,4,male,1,51.435,264.58,18.368,65.412,High
2,4,female,2,58.184,283.98,16.327,46.286,High
1,2,female,3,65.34,286.71,18.121,61.008,Low
0,2,male,2,73.867,300.48,14.777,48.718,Medium
2,3,female,1,54.14,339.05,16.636,63.869,Medium
1,3,female,1,71.856,398.31,18.33,75.526,Low
3,5,female,4,68.254,420.45,20.21,60.632,Medium
2,4,male,2,51.17,347.82,15.092,61.362,Medium
0,1,female,2,67.079,329.16,16.963,59.752,Medium
0,2,male,1,39.673,299.33,16.966,66.906,Medium
1,3,male,1,44.122,285.98,20.665,69.497,Medium
2,4,male,1,40.749,207.43,14.283,33.949,High
0,3,male,2,72.759,398.1,14.719,49.449,Medium
1,3,male,0,63.818,396.68,15.608,56.384,Medium
4,5,female,1,56.966,260.03,15.709,36.504,Low
1,3,male,1,58.713,283.23,19.662,54.674,Medium
0,2,male,1,67.151,401.29,18.841,68.424,Medium
3,4,female,0,44.578,238.44,15.41,63.293,Medium
0,2,female,2,58.394,294.69,17.155,51.965,Medium
0,2,male,1,74.943,279.17,20.864,74.906,Medium
1,3,male,1,54.529,367.25,17.25,53.033,High
0,2,male,1,67.512,336.01,18.166,74.577,Medium
0,2,male,2,65.417,316.74,16.018,74.991,Medium
2,3,female,2,56.065,274.26,18.229,53.377,Low
0,2,male,1,44.448,274.16,17.915,62.983,Low
0,2,male,2,61.732,308.15,18.248,44.814,Medium
0,3,male,0,58.174,300.43,16.596,0,High
0,1,male,1,52.899,261.17,19.19,56.097,Low
2,4,female,2,70.267,400.06,14.224,74.924,Medium
0,2,male,1,57.867,271.11,19.016,62.605,Medium
3,5,female,1,34.336,327.8,15.694,0,Medium
1,3,female,1,50.232,262.12,18.522,44.15,Medium
0,1,male,2,57.626,322.83,16.658,72.795,Medium
0,2,male,0,57.205,302.35,14.954,47.553,Medium
0,1,female,1,27.02,283.6,12.094,48.449,Low
0,2,female,2,65.965,345.93,18.355,75.975,Medium
0,2,male,3,86.858,307.6,15.141,45.761,High
0,2,female,1,45.317,299.46,11.538,66.624,Medium
1,3,male,1,56.554,384.41,15.221,92.452,High
0,2,male,1,46.483,245.42,20.72,48.636,Medium
0,1,male,1,50.244,322.47,16.118,39.906,Medium
0,1,male,0,49.275,297.87,19.171,66.111,Low
0,1,male,0,35.693,230.18,18.703,56.49,Low
0,2,male,2,67.717,383.53,15.567,50.337,Medium
0,1,male,2,70.704,420.37,13.892,71.813,Medium
1,2,male,0,65.595,326.54,20.781,42.207,Low
0,1,female,0,69.91,417.14,18.418,85.122,Low
0,2,male,1,44.755,263.66,11.617,16.176,Medium
0,1,female,1,51.197,318.64,14.27,53.855,Low
2,4,male,1,40.431,361.25,16.026,64.366,High
0,2,female,1,51.562,262.37,15.589,49.564,Low
0,2,male,2,70.501,276.46,16.006,51.701,Medium
0,2,male,1,48.748,303.79,15.476,91.343,Medium
2,4,male,0,33.594,329.99,22.587,96.32,Medium
0,2,male,1,67.038,238.65,12.66,38.242,Medium
0,2,male,1,55.483,282.74,19.289,45.694,High
4,6,male,1,66.096,325.43,13.985,88.145,Medium
1,3,female,0,74.299,355.55,15.72,37.841,Medium
0,2,male,1,46.243,214.94,19.006,38.497,Medium
2,3,female,1,39.516,406.86,13.383,56.502,Medium
3,5,male,1,66.6,302.85,16.476,79.704,Medium
0,1,male,1,49.613,289.83,16.628,71.495,Low
0,2,male,2,52.5,280,16.137,69.597,Medium
0,1,female,0,81.526,328.23,19.78,0,Medium
1,3,male,1,55.553,285.15,14.743,59.063,Medium
0,2,male,2,61.373,294.98,10.466,93.449,Medium
1,4,male,2,36.911,267.24,16.09,51.22,High
0,1,female,1,49.059,373.92,16.682,72.209,Low
0,2,male,1,63.207,308.22,17.013,62.501,Low
3,4,female,3,66.74,398.35,21.646,50.254,Medium
0,2,male,3,64.337,271.49,12.374,45.272,Medium
0,2,male,1,57.004,308.3,20.674,62.057,Low
0,2,male,1,49.636,408.43,14.235,80.081,Medium
0,2,female,2,39.871,283.23,17.688,66.938,Medium
4,5,female,2,64.783,333.85,14.17,59.178,Medium
2,3,female,5,77.57,355.32,17.336,81.572,Medium
0,2,male,1,35.647,235.89,14.617,48.144,Medium
0,1,male,1,69.355,339.65,19.006,41.568,Medium
0,2,male,2,52.505,296.97,21.049,68.554,Medium
0,2,male,0,77.549,423.1,17.153,65.364,High
0,2,male,0,73.503,429.07,21.966,50.832,Medium
0,1,female,2,61.266,366.68,18.229,76.067,Medium
0,1,male,0,56.585,312.75,16.755,80.426,Low
0,1,female,2,42.363,284.38,16.882,34.766,Low
3,4,female,2,59.497,366.39,15.599,61.904,Low
0,1,female,3,61.658,275.47,19.039,63.264,Medium
0,1,female,2,44.933,290.92,19.875,65.318,Medium
0,2,male,1,64.047,324.94,20.447,90.236,Medium
0,1,female,1,48.087,267.55,21.375,66.373,Low
2,4,male,0,51.55,231.82,19.838,59.925,Medium
0,2,male,2,44.685,210.42,18.151,50.656,Low
1,3,male,1,40.798,287.76,14.495,70.776,Medium
1,3,male,1,66.842,358.84,13.54,88.085,Medium
2,4,female,1,55.698,285.28,14.8,82.279,Medium
2,3,female,2,49.439,363.12,16.847,63.355,Medium
0,1,female,1,59.189,462.02,16.28,89.662,Medium
0,2,male,2,44.824,317.2,15.141,55.206,Medium
0,2,male,1,78.945,256.35,11.537,43.593,Medium
0,1,male,3,33.99,347.18,18.272,56.737,Low
0,3,male,1,58.56,397.58,20.992,59.284,Medium
0,2,female,0,48.844,356.03,21.174,73.238,High
0,2,male,0,46.968,311.86,20.104,73.537,Low
0,1,male,0,61.045,327.97,16.968,52.483,Low
0,3,male,1,71.519,280.45,13.902,45.218,Medium
0,2,male,3,61.477,295.08,15.442,49.125,Medium
0,2,male,1,74.742,386.85,17.015,83.564,Low
0,3,male,2,43.022,405.42,12.473,95.663,High
0,1,male,0,57.861,399.07,17.142,71.313,Low
0,1,female,1,45.066,286.75,19.57,60.125,Medium
3,5,female,5,56.382,311.93,13.231,46.531,Medium
1,3,female,1,59.896,448.45,13.65,99.438,High
3,5,male,1,74.146,299.27,13.708,67.622,Medium
1,2,female,0,51.744,292.32,19.264,62.76,Medium
0,2,male,1,57.152,325.15,14.179,48.089,High
0,2,female,2,61.423,306.43,15.633,60.133,High
1,3,female,1,72.608,324.58,14.399,42.357,High
2,3,female,1,57.009,277.14,16.394,65.731,Medium
0,4,male,1,52.75,240.5,13.145,23.848,High
0,2,male,0,69.786,274.8,16.187,40.241,Medium
0,2,female,0,78.97,290.78,12.842,17.901,Medium
0,1,male,1,60.062,295.12,12.535,63.954,Low
2,4,male,0,45.338,413.72,19.003,59.989,Medium
0,1,male,1,25.141,277.56,16.583,66.091,Low
0,2,female,0,53.139,318.05,12.517,62.413,Medium
0,1,female,1,49.088,254.26,21.173,50.742,Low
0,2,female,2,36.666,231.57,16.255,104.446,Low
2,4,male,1,62.526,254.27,15.773,64.623,High
2,4,female,1,69.889,260.5,18.82,63.303,Medium
0,2,male,1,48.025,262.1,16.841,81.216,Medium
0,2,male,0,56.252,271.21,20.668,52.27,Medium
0,1,male,1,84.252,401.68,18.285,41.1,Medium
0,3,female,2,64.562,320.5,21.393,95.156,Medium
0,1,male,1,82.057,283.62,18.05,60.594,Medium
0,2,female,0,38.266,269.27,22.276,77.834,Medium
0,1,female,2,50.036,361.79,19.58,76.418,Medium
0,1,female,1,65.163,353.07,23.231,50.621,Low
0,2,male,1,64.931,345.47,21.693,75.41,Medium
0,2,female,1,55.614,282.71,20.964,39.278,Medium
0,2,male,2,51.858,366.79,12.083,79.367,Medium
0,1,female,2,64.235,372.74,18.213,47.929,Medium
2,4,male,2,34.667,271.44,17.808,63.125,High
0,2,male,1,52.173,246.39,17.029,65.176,Medium
0,2,male,2,55.039,371.8,16.735,59.986,Medium
0,1,female,1,83.818,456.04,21.805,72.981,Low
0,2,female,2,50.266,284.92,17.134,52.217,Low
0,1,female,1,53.09,280.04,16.733,44.249,Medium
0,2,male,1,50.997,279.75,17.835,77.399,Medium
1,3,female,3,54.937,302.2,15.234,59.839,High
2,4,female,1,47.355,310.1,22.574,52.301,High
3,4,female,1,69.809,401.5,16.613,97.131,Low
0,1,male,2,71.61,360.06,18.59,0,Low
0,2,male,1,53.164,343.36,21.885,68.865,Medium
2,4,male,1,48.133,309.05,14.106,58.199,Medium
0,2,female,1,59.362,374.47,16.297,53.393,Low
0,1,female,2,47.821,305.58,17.538,83.473,Low
0,2,male,1,62.706,304.96,19.415,56.538,Medium
2,3,female,0,41.197,299.41,16.133,72.077,Medium
0,1,female,1,58.365,291.34,19.079,61.334,Medium
0,1,female,1,42.517,281.77,20.134,70.435,Low
0,2,male,2,44.036,335.55,17.592,64.975,Medium
0,2,male,1,34.299,247.23,14.475,57.649,Medium
0,1,female,1,76.789,305.23,19.026,44.319,Medium
1,4,male,1,77.102,258.59,10.907,34.38,Medium
0,2,female,0,51.559,298.52,14.097,74.158,High
0,1,female,2,56.605,346.44,21.346,71.017,Low
0,1,female,0,50.797,301.58,13.05,60.157,Medium
1,3,male,1,64.426,296.86,17.477,51.476,Medium
0,1,female,0,56.681,413.29,12.686,69.748,Low
1,2,female,1,45.915,377.72,16.936,0,Low
0,1,female,1,54.841,313.19,20.764,41.366,Low
0,1,female,2,60.403,248.72,19.99,41.64,Low
0,2,male,1,47.972,259.26,13.522,55.498,High
1,3,male,1,37.437,257.1,10.429,52.575,Medium
0,4,female,2,72.235,335.75,18.716,114.565,Medium
3,5,male,1,41.687,208.27,16.891,58.47,Low
0,1,female,1,85.459,338.42,17.769,56.594,Low
0,1,male,1,60.836,325.83,22.13,89.204,Low
0,3,male,0,54.904,311.2,18.541,68.164,Medium
2,4,male,1,68.448,353.84,16.265,52.793,Medium
0,2,male,1,66.159,373.18,16.294,68.95,Medium
0,1,female,2,54.868,297.83,18.784,113.938,Low
0,2,female,2,53.298,250.22,16.745,50.8,Medium
0,1,female,3,38.582,218.03,12.085,55.358,Medium
0,2,female,1,59.188,305,16.698,58.339,Low
0,2,male,0,52.63,325.55,18.845,45.921,Low
4,8,male,1,65.074,300.48,16.427,45.078,High
3,5,female,1,73.913,395.96,16.34,39.439,Medium
1,2,female,0,41.776,423.02,18.233,64.78,Low
0,4,male,0,38.199,186.45,18.537,79.995,High
0,2,male,1,60.679,349.49,17.435,38.333,Medium
2,3,female,1,59.357,309.58,17.451,77.029,Medium
1,3,male,1,57.218,351.01,13.863,49.936,Medium
0,2,male,1,54.608,279,22.7,54.747,Medium
2,4,male,1,55.205,328.37,12.793,80.975,Medium
2,3,female,1,51.956,255.07,20.032,56.859,Low
1,3,male,1,60.445,334.6,16.967,60.032,Medium
0,2,male,1,81.488,362.03,17.717,64.743,High
0,2,female,0,38.148,272.58,21.57,47.242,High
0,2,female,0,52.858,334.17,15.915,87.178,Medium
0,1,female,0,37.147,214.29,16.135,48.004,Medium
0,1,female,1,46.178,255.23,21.518,60.776,Low
0,1,male,1,62.364,331.87,20.197,0,Medium
0,1,female,1,45.465,247.95,21.605,71.006,Low
1,3,female,1,66.66,395.51,14.6,67.496,Low
0,2,male,0,54.389,414.11,12.499,63.015,Medium
0,2,male,1,94.569,455.52,20.545,77.085,Medium
0,1,male,1,63.249,302.78,17.333,28.683,Low
1,2,female,1,53.108,405.01,16.58,57.9,Low
2,4,male,1,52.45,363.85,15.345,30.546,Medium
0,1,male,1,53.753,198.82,18.497,45.948,Medium
1,3,male,0,70.925,398.65,18.804,62.521,Medium
2,4,male,1,42.776,221.94,10.321,41.727,High
1,3,male,1,57.737,341.39,18.204,67.665,High
0,1,female,0,71.562,380.87,13.848,51.983,Medium
0,2,male,1,43.351,223.47,14.77,45.225,Medium
0,2,male,2,51.336,331.54,17.09,110.482,Medium
0,1,female,2,34.049,244.64,14.838,63.668,Low
0,1,male,0,52.978,283.3,18.3,48.38,Medium
0,2,male,1,78.127,418.58,14.428,66.896,Medium
0,1,male,1,70.228,317.07,17.781,40.104,Medium
0,2,male,1,47.367,360.99,16.617,65.906,Medium
0,2,male,0,58.344,354.45,16.184,49.586,Medium
0,2,female,1,62.11,343.61,17.498,93.862,Medium
0,1,female,2,71.098,320.15,14.736,46.418,Medium
0,2,male,1,47.232,227.98,15.779,74.251,Medium
0,2,male,2,76.711,281.46,15.704,43.628,Low
1,3,male,1,78.507,371.75,17.343,51.12,Medium
0,1,female,1,72.406,307.34,15.336,57.041,Low
0,2,male,0,49.203,288.08,17.028,50.165,Medium
0,1,male,2,58.619,320.05,18.677,50.425,Low
0,2,male,0,37.092,322.36,14.696,102.017,Medium
1,2,female,1,37.463,257.56,16.143,65.106,Low
0,3,male,0,54.267,329.88,18.035,78.685,High
0,1,female,1,34.242,279.42,16.8,54.64,Low
0,1,male,3,34.69,238.25,18.645,50.589,Low
0,1,male,3,64.322,340.37,22.332,52.224,Low
0,3,male,1,97.459,377.54,11.333,56.924,High
4,5,female,1,52.607,304.58,11.433,68.167,Medium
0,2,female,1,50.016,297.96,18.632,44.775,Low
0,2,male,1,47.908,301.61,18.827,85.816,Medium
0,2,male,2,36.819,313.16,20.943,71.87,Medium
0,1,female,2,37.329,344.73,16.671,68.714,Low
2,3,female,0,29.201,240.03,22.106,49.281,Medium
0,1,male,0,63.231,353.9,18.294,59.625,Low
0,2,female,1,71.497,356.99,11.312,73.2,High
0,3,male,0,80.52,341.95,22.221,67.457,Medium
0,3,male,2,67.034,324.04,10.701,54.789,High
0,2,male,0,51.465,255.41,10.471,54.11,Low
0,1,female,1,53.461,280.08,17.847,37.434,Low
0,2,male,0,58.073,365.29,19.075,55.664,Medium
3,5,male,0,39.375,339.62,16.926,67.075,High
0,3,male,2,64.652,380.81,13.94,41.055,High
0,2,male,1,64.955,333.32,20.748,74.409,Medium
0,4,male,1,69.854,290.63,14.728,27.466,Medium
1,5,male,4,55.936,366.77,18.68,72.996,High
2,4,male,2,58.822,270.19,19.516,58.217,Medium
0,2,male,1,84.785,367.86,12.342,52.863,Low
0,1,female,1,41.733,277.45,14.417,54.996,Medium
0,2,male,0,55.218,262,13.624,52.952,Low
0,1,male,0,68.01,332.28,22.573,45.961,Low
1,3,male,0,84.67,330.67,18.75,24.483,Medium
0,2,male,1,51.848,275.71,18.588,55.768,Medium
2,4,male,1,48.965,212.8,16.501,73.113,Medium
0,1,male,1,55.982,445.38,24.007,54.366,Low
0,1,female,2,59.198,363.33,13.522,24.069,Medium
0,3,male,1,68.695,474.23,16.544,43.434,High
0,2,male,2,45.396,315.77,21.449,68.385,High
0,2,male,1,72.959,345.44,18.834,94.606,Medium
0,2,male,0,62.761,320.21,22.214,72.083,Medium
0,2,male,0,54.107,249.04,16.08,83.62,Low
0,1,male,2,51.604,294.94,16.711,39.315,Low
0,1,male,1,81.652,321.63,19.675,83.167,Low
2,4,male,1,23.766,225.71,13.656,64.376,Medium
3,5,male,1,60.302,310.53,14.205,44.315,Medium
0,2,male,2,71.464,361.65,11.259,56.626,Medium
2,3,female,1,36.822,238.93,17.982,44.613,Low
0,3,male,0,62.537,309.1,12.666,40.762,Medium
0,2,male,2,51.029,277.99,13.715,34.321,Medium
0,1,female,0,49.841,311.11,17.734,64.198,Medium
0,2,male,2,63.944,369.51,17.153,63.527,Medium
0,2,male,0,69.874,337.76,19.2,55.214,Medium
1,2,female,0,67.049,269.24,17.297,140.215,Low
0,2,male,1,71.021,409.6,18.428,63.304,Low
1,4,male,0,43.182,275.48,10.386,38.537,Medium
2,4,male,0,69.403,391.78,22.093,44.156,Medium
0,3,male,2,60.702,317.5,16.939,71.257,Medium
0,2,female,0,60.672,314.77,16.064,59.536,Medium
2,4,male,2,58.339,425.58,15.728,73.317,High
2,4,male,2,59.231,410.48,17.131,65.73,High
1,2,female,1,53.983,384.6,16.469,70.347,Low
0,2,male,1,42.138,246.17,15.862,59.728,Medium
0,1,male,2,71.588,390.29,18.798,66.889,Medium
0,2,male,3,57.242,304.71,24.133,69.467,Medium
0,2,male,2,32.371,257.27,17.95,65.747,Medium
0,2,male,2,66.092,300.28,17.331,53.694,Medium
0,2,male,2,44.277,334.1,19.863,0,Medium
2,4,male,0,69.233,317.02,16.807,53.136,Medium
0,2,female,3,59.723,327.34,10.851,69.178,Medium
0,2,male,4,54.219,424.17,22.253,0,Medium
0,1,female,1,78.836,338.13,17.681,49.06,Low
2,3,female,1,51.777,335.58,18.425,33.178,Low
2,4,male,1,45.729,332.53,16.158,37.79,Medium
0,1,male,1,90.024,321.07,14.348,61.545,Medium
2,4,female,0,41.617,321.1,16.952,61.682,Medium
0,1,male,1,93.807,436.66,14.327,62.35,Low
0,2,male,1,60.558,310.5,15.551,85.117,Low
1,3,male,0,62.962,308.98,19.683,60.67,High
