Platform,genre,avg.review,daily.listens,total.reviews,subscribers
Apple Podcasts,News & Culture,4.3,4210.62,960,594.8
YouTube,Comedy,4.44,4822,957,336.09
Apple Podcasts,Documentary,4.11,4338.37,1151,781.84
Apple Podcasts,News & Culture,4.16,4384.7,1021,395.44
Spotify,Comedy,4.4,4648.98,835,512.57
YouTube,Documentary,5,4540.46,1029,932.16
YouTube,News & Culture,4,4480.44,868,637.32
Apple Podcasts,News & Culture,4.67,4674.28,1000,661.93
Apple Podcasts,Documentary,4.61,4251.82,743,714.59
Apple Podcasts,Comedy,4.36,4901.43,1200,414.41
Spotify,Documentary,4.62,4403.11,1114,796.81
Apple Podcasts,News & Culture,4.06,4724.28,1177,679.61
Apple Podcasts,Documentary,4.24,4352.8,1169,667.16
Apple Podcasts,Documentary,4.76,4283.44,932,673.8
Apple Podcasts,Documentary,4.31,4470.91,1107,873.55
Apple Podcasts,Comedy,4.83,4808.73,1040,577.55
Apple Podcasts,News & Culture,4.44,4497.9,913,408.83
Apple Podcasts,Documentary,4.58,4327.42,905,957.36
Apple Podcasts,Comedy,5,4716.64,812,680.83
Apple Podcasts,News & Culture,4.6,4798.78,1162,652.86
Apple Podcasts,News & Culture,3.86,4554.37,1165,479.41
YouTube,Comedy,4.63,4899.1,1017,595
BBC Sounds,Documentary,4.27,4343.23,908,780.18
Spotify,News & Culture,4.26,4632.29,830,486
BBC Sounds,News & Culture,4.75,4698.38,1122,520.97
Apple Podcasts,Comedy,4.43,4793.8,1203,632.3
Apple Podcasts,News & Culture,4.1,4367.58,1122,493.63
YouTube,Comedy,4.28,4591.86,804,570.01
Apple Podcasts,News & Culture,4.02,4166.91,841,293.31
YouTube,News & Culture,4.45,4337.44,799,568.43
Apple Podcasts,Documentary,5,4400.1,1278,762.7
Apple Podcasts,News & Culture,4.33,4632.45,964,515.42
YouTube,Documentary,4.75,4246.92,880,659.12
Apple Podcasts,Documentary,4.16,4229.1,938,547.23
Apple Podcasts,News & Culture,4.11,4307.99,686,547.89
Spotify,Documentary,4.5,4328.88,1015,744.52
Spotify,Comedy,3.73,4699.37,1114,281.2
Apple Podcasts,Documentary,5,4428.34,1096,561.28
YouTube,News & Culture,4.66,4484.02,467,837.79
Apple Podcasts,Documentary,4.13,4408.94,947,1139.8
Apple Podcasts,News & Culture,4.66,4797.43,1247,869.5
Apple Podcasts,Documentary,3.78,4458.38,1034,880.43
Apple Podcasts,Documentary,4.47,4438.17,916,1079.15
Spotify,News & Culture,4.09,4598.25,1022,742.47
Spotify,Documentary,4.32,4533.22,1145,893.6
Apple Podcasts,Comedy,4.38,4838.16,936,542.12
Apple Podcasts,News & Culture,4.75,4519.88,1119,671.36
Apple Podcasts,Comedy,4.23,4815.8,999,505.83
Apple Podcasts,News & Culture,4.82,4239.92,704,398.83
Apple Podcasts,Comedy,5,4673.75,1230,693.38
Apple Podcasts,Comedy,4.43,4886.13,871,604.55
Apple Podcasts,News & Culture,4.55,4447.23,910,465.96
Apple Podcasts,Documentary,4.57,4433.97,1239,787.87
Apple Podcasts,Comedy,4.17,4683.69,713,486.76
Apple Podcasts,Documentary,4.07,4199.11,956,768.57
Apple Podcasts,Comedy,4.61,4617.63,802,637.78
Apple Podcasts,Documentary,4.14,4372.08,1106,640.74
Apple Podcasts,Comedy,4.06,4923.83,934,774.62
Apple Podcasts,News & Culture,3.66,4467.35,828,468.3
Apple Podcasts,Documentary,4.9,4244.88,806,487.79
Spotify,Documentary,4.61,4245.29,1196,636.09
Apple Podcasts,News & Culture,4.3,4625.58,1217,415.36
YouTube,Documentary,3.41,4449.95,1223,670.44
Apple Podcasts,Comedy,4.37,4782.15,1020,684.62
YouTube,News & Culture,4.38,4462.58,1189,536.7
Spotify,Comedy,3.43,4678.98,885,444.16
Spotify,News & Culture,4.49,4517.06,870,478.28
Apple Podcasts,News & Culture,4.39,4654.92,1233,513.12
Apple Podcasts,News & Culture,4.35,4440.08,905,262.7
Spotify,Documentary,4.57,4359.13,971,731.54
Spotify,Documentary,4.19,4341.14,991,901.84
YouTube,Documentary,4.75,4287.08,1153,890.6
Apple Podcasts,Comedy,4.79,4640.39,845,668.31
Apple Podcasts,Comedy,4.26,4593.66,900,560.98
Apple Podcasts,News & Culture,4.8,4378.96,858,522.87
Apple Podcasts,Documentary,4.14,4442.71,949,1135.57
Apple Podcasts,News & Culture,4.71,4740.86,1076,479.68
Apple Podcasts,News & Culture,4.42,4442.94,996,392.39
Apple Podcasts,Documentary,4.81,4156.9,841,585.47
Apple Podcasts,News & Culture,4.68,4678.18,1115,486.91
Apple Podcasts,Comedy,5,4568.31,568,544.68
Apple Podcasts,Documentary,3.97,4360.88,1110,666.66
Apple Podcasts,News & Culture,3.33,4563.6,992,356.71
Apple Podcasts,News & Culture,3.98,4388.83,955,603.44
Apple Podcasts,Comedy,3.55,4961.48,1119,613.78
Spotify,Documentary,4.18,4370.36,1285,777.65
Apple Podcasts,News & Culture,4.36,4538.6,815,451.39
Apple Podcasts,News & Culture,4.25,4545.46,818,293.15
Spotify,News & Culture,4.3,4383.91,589,543.39
Apple Podcasts,Documentary,4.11,4179.99,1126,760.54
Apple Podcasts,Documentary,4.53,4380.99,954,923.21
Apple Podcasts,Documentary,4.78,4481.19,1120,963.24
Apple Podcasts,Comedy,4,4784.29,1097,652.95
YouTube,News & Culture,4.68,4477.85,960,407.58
Spotify,Documentary,4.62,4300.26,838,673.25
Apple Podcasts,Comedy,4.93,4846.25,801,754.52
YouTube,Comedy,4.29,4839.3,1073,396.77
Apple Podcasts,Comedy,4.59,4727.41,1069,485.23
Apple Podcasts,Documentary,4.61,4317.84,957,772.26
YouTube,News & Culture,4.58,4689.38,928,562.58
Apple Podcasts,Documentary,3.83,4367.51,959,781.99
Apple Podcasts,Comedy,4.16,4724.01,854,659.84
YouTube,Comedy,4.26,4857.61,1021,540.37
Apple Podcasts,News & Culture,3.89,4282.39,1108,453.16
YouTube,Documentary,4.52,4280.07,964,721.46
BBC Sounds,Documentary,4.27,4191.17,842,813.88
Apple Podcasts,News & Culture,4.39,4727.41,918,742.57
Apple Podcasts,Documentary,100,4315.14,0,1018.47
Apple Podcasts,News & Culture,5,4580.32,990,365.21
Spotify,Documentary,4.48,4233.99,982,910.72
Apple Podcasts,Documentary,4.65,4603.75,1290,1104.65
Apple Podcasts,News & Culture,4.59,4082.89,763,255.93
Apple Podcasts,Comedy,4.65,4554.57,672,568.98
Spotify,Documentary,4.19,4368.81,955,866.12
Apple Podcasts,Documentary,4.34,4244.59,981,668.78
Apple Podcasts,Comedy,4.97,4496.89,864,491.24
YouTube,News & Culture,4.65,4477.47,881,533.21
BBC Sounds,Documentary,4.3,4391.51,846,1114.8
Apple Podcasts,Documentary,4.75,4383.66,1003,1033.1
BBC Sounds,Documentary,2.67,4249.41,1010,870.97
BBC Sounds,Comedy,4.44,4743.12,815,621.75
YouTube,Comedy,4.17,4629.05,946,710.93
Apple Podcasts,News & Culture,100,4380.97,0,536.21
Apple Podcasts,News & Culture,4.71,4335.6,928,586.03
BBC Sounds,Documentary,4.29,4173.02,830,715.11
YouTube,Comedy,4.57,4623.79,846,441.16
Apple Podcasts,Comedy,4.33,4657.35,828,572.89
Apple Podcasts,News & Culture,4,4394.81,931,545.67
Spotify,News & Culture,2.39,4812.82,1013,913.18
Spotify,Comedy,4.35,4672.87,973,528.11
Apple Podcasts,Documentary,4.81,4406.44,1159,717.76
Apple Podcasts,News & Culture,4.38,4728.55,935,536.83
Apple Podcasts,Documentary,4.16,4353.2,876,847.37
YouTube,Documentary,4.33,4278.22,1159,758.41
Apple Podcasts,News & Culture,4.38,4513.27,694,676.95
Spotify,Comedy,4.33,4843,1040,628.26
Apple Podcasts,Documentary,4.43,4211.97,1094,757.57
Apple Podcasts,Comedy,4.33,4488.12,720,568.43
Apple Podcasts,Comedy,4.66,4616.26,872,404.31
Apple Podcasts,Comedy,4.66,4633.81,820,571.15
Apple Podcasts,News & Culture,5,4492.98,1311,400.08
Apple Podcasts,Comedy,4.39,4727.32,1263,466.45
Spotify,Documentary,4.22,4418.91,949,807.61
Apple Podcasts,Comedy,3.78,4658.44,870,641.32
Apple Podcasts,Comedy,4,4624.71,1077,482.33
Apple Podcasts,News & Culture,3.94,4741.9,863,800.1
Apple Podcasts,News & Culture,4.29,4492.98,615,558.57
Apple Podcasts,Comedy,5,4623.9,1022,586.07
Spotify,News & Culture,4.38,4497.37,958,303.79
Apple Podcasts,Comedy,4.57,4566.17,1021,560.25
YouTube,Comedy,4.52,4460.33,429,590.74
Spotify,Documentary,4.83,4251.23,951,635.61
Spotify,Comedy,4.43,4560.54,884,551.89
Apple Podcasts,News & Culture,4.4,4272.42,759,566.73
Spotify,News & Culture,4.66,4380.11,800,652.63
Apple Podcasts,Comedy,4.12,4593.32,725,573.56
Apple Podcasts,Comedy,4.11,4695.68,959,368.2
Apple Podcasts,Documentary,4.39,4374.61,1087,764.91
YouTube,Documentary,4.05,4365.17,1225,655.16
Spotify,Comedy,4.13,4672.04,1046,532.88
Apple Podcasts,Comedy,4.36,4589.3,1057,583.49
Apple Podcasts,News & Culture,3.16,4556.46,750,488.9
Apple Podcasts,News & Culture,4,4686.27,956,526.55
Apple Podcasts,Documentary,4.54,4463.48,1224,825.76
Apple Podcasts,News & Culture,4.37,4594.51,1031,642.9
Apple Podcasts,Comedy,4.76,4663.63,995,515.38
Spotify,News & Culture,4.33,4465.54,1020,627.58
Apple Podcasts,Comedy,4.52,4690.54,885,684.63
Apple Podcasts,Documentary,0,4351.83,0,776.2
Apple Podcasts,Documentary,4.23,4377.05,818,684.3
Apple Podcasts,Documentary,3.97,4294.31,1005,838.52
Apple Podcasts,Comedy,3.48,4777.36,884,451.37
Apple Podcasts,Documentary,4.12,4265.62,1059,838.28
Apple Podcasts,Documentary,4.83,4448.92,849,974.94
Apple Podcasts,Comedy,4.5,4731.19,898,1014.67
BBC Sounds,Documentary,3.93,4128.41,793,783.86
Apple Podcasts,Documentary,4.64,4411.99,1261,961.33
Apple Podcasts,Comedy,4.58,4675.01,966,440.29
YouTube,Documentary,4.6,4390.84,1106,713.8
YouTube,Comedy,4.16,4772.79,1207,502.94
Apple Podcasts,Documentary,4.11,4386.96,1242,934.19
Apple Podcasts,Comedy,4.25,4735.5,619,537.6
Apple Podcasts,News & Culture,4.14,4639.65,829,803.74
Apple Podcasts,News & Culture,4.54,4677.66,1063,484.32
Apple Podcasts,Documentary,4.07,4594.85,1089,1088.01
Apple Podcasts,Documentary,4.5,4474.02,1133,1068.88
Apple Podcasts,Comedy,4.88,4956.05,940,593.38
Apple Podcasts,News & Culture,4.38,4456.54,1063,344.78
Apple Podcasts,Documentary,4.4,4565.53,1110,885.23
Apple Podcasts,News & Culture,4.68,4524.91,1149,473.7
Apple Podcasts,Documentary,4.42,4254.09,1189,882.52
Apple Podcasts,News & Culture,4.83,4074.62,574,390.82
Apple Podcasts,Documentary,4,4297.22,1102,779.39
YouTube,Documentary,3.57,4259.34,844,744.53
Apple Podcasts,News & Culture,4.85,4516.03,793,489.96
Apple Podcasts,Comedy,5,4726.15,957,423.29
Apple Podcasts,News & Culture,4.42,4458.94,930,617.85
Apple Podcasts,Documentary,5,4347.05,922,918.15
Apple Podcasts,Comedy,4.25,4565.74,805,468.83
Apple Podcasts,Comedy,4.1,4827,892,499.8
YouTube,News & Culture,4.63,4792.41,1025,618.53
Apple Podcasts,Comedy,4.72,4803.61,1118,539.82
Apple Podcasts,News & Culture,4.3,4582.16,860,614.53
YouTube,Comedy,5,4852.89,1237,353.59
Apple Podcasts,Documentary,1.66,4431.4,973,912.01
Apple Podcasts,News & Culture,4.34,4741.92,1127,499.37
Apple Podcasts,Comedy,4.66,4543.88,922,513.51
Apple Podcasts,Documentary,4.78,4227.61,936,1041.37
Apple Podcasts,Documentary,4.71,4353.84,1047,797.84
Spotify,Documentary,4.59,4391.37,1104,900.94
BBC Sounds,News & Culture,4.55,4637.07,1127,497.25
Apple Podcasts,Documentary,4.42,4223.66,849,754.12
Apple Podcasts,Documentary,4.64,4454.67,898,725.61
Apple Podcasts,Comedy,100,4519.9,0,405.97
Apple Podcasts,Documentary,4.41,4345.91,958,596.58
Spotify,Documentary,4.59,4307.13,1150,1005.62
Apple Podcasts,News & Culture,4,4652.94,858,523.16
Spotify,News & Culture,4.59,4544.14,902,743.46
Apple Podcasts,News & Culture,5,4163.72,1046,289.99
Apple Podcasts,Documentary,4.25,4391.37,1027,907.88
Apple Podcasts,News & Culture,3.86,4654.52,878,703.02
Apple Podcasts,Comedy,4.19,4882.23,517,781.55
Apple Podcasts,Comedy,3.75,4854.83,1188,573.94
Spotify,Comedy,4.67,4502.25,818,460.72
YouTube,Documentary,4.42,4174.56,829,678.83
Apple Podcasts,News & Culture,4.45,4134.86,408,481.23
Spotify,Comedy,4.38,5056.87,1222,752.19
Apple Podcasts,Documentary,4.66,4412.9,1023,916.59
Apple Podcasts,Comedy,4,4613.34,643,494.07
Apple Podcasts,News & Culture,4.5,4352.64,891,688.11
Apple Podcasts,Comedy,4.67,4789.82,897,491.29
Spotify,Comedy,4.71,4822.42,844,559.61
Apple Podcasts,News & Culture,4.69,4641.62,728,655.64
Apple Podcasts,Documentary,4.75,4434.61,1016,826.33
Spotify,Comedy,3.89,4708.25,748,638.46
Apple Podcasts,Comedy,4.36,4802.55,859,546.84
YouTube,News & Culture,4.57,4386.65,887,427.29
YouTube,Comedy,5,4497.43,1027,654.36
Apple Podcasts,Documentary,4.32,4405.66,1063,857.66
Spotify,News & Culture,4.5,4205.06,647,362.95
Apple Podcasts,Documentary,4.19,4422.55,1162,850.22
Spotify,News & Culture,4,4447.2,885,435.65
BBC Sounds,Documentary,4.58,4460.06,889,792.73
Apple Podcasts,Comedy,2,4572.56,757,518.8
Apple Podcasts,Documentary,4.88,4411.29,1231,792.54
Apple Podcasts,Documentary,4.92,4420.97,1176,781.44
Spotify,News & Culture,5,4531.63,693,436.89
Apple Podcasts,Comedy,4.58,4896.31,1024,645.37
YouTube,Documentary,4.12,4368.84,1112,761.76
Apple Podcasts,Comedy,4.23,4798.33,665,757.43
Apple Podcasts,Comedy,4.69,4790.23,1136,672.75
Apple Podcasts,News & Culture,4.67,4589.68,922,558.08
Apple Podcasts,Documentary,4.84,4420.99,1070,837.03
Spotify,Documentary,4.4,4206.36,1142,706.21
Apple Podcasts,Comedy,4.62,4780.8,1117,668.23
Apple Podcasts,Documentary,4.21,4589.95,1268,950.08
Apple Podcasts,News & Culture,4.21,4520.94,791,723.35
Spotify,Comedy,4.37,4497.57,706,348.6
BBC Sounds,Documentary,4.26,4367.27,1121,788.67
Spotify,Comedy,4.55,4783.05,1124,605.55
Apple Podcasts,Documentary,4.36,4256.96,1045,710.28
Apple Podcasts,News & Culture,4.4,4338.88,927,551.2
Apple Podcasts,Documentary,4.42,4243.48,1184,754.23
Apple Podcasts,News & Culture,4.57,4358.58,1137,355.85
YouTube,Comedy,4.87,4798.97,999,796.15
Apple Podcasts,News & Culture,4.5,4540.37,657,446.69
YouTube,Documentary,4.39,4296.19,780,822.65
Apple Podcasts,News & Culture,3.81,4245.16,791,679.02
YouTube,Documentary,4.34,4315.3,896,992.67
YouTube,Documentary,3.73,4304.47,1116,671.92
Spotify,News & Culture,4.5,4386.77,1054,228.44
Spotify,Documentary,3.8,4477.03,1191,874.09
Apple Podcasts,News & Culture,4.23,4758.95,1157,586.34
Apple Podcasts,Documentary,2.75,4273.49,903,708.1
Apple Podcasts,Comedy,4.5,4806.91,783,576.81
Apple Podcasts,Comedy,3.8,4711.14,848,431.3
BBC Sounds,News & Culture,5,4456.52,1059,372.87
Apple Podcasts,Documentary,4.09,4360.78,1159,791.67
Apple Podcasts,Documentary,4.34,4396.05,1076,708.2
Apple Podcasts,News & Culture,4.94,4785.47,1047,589.3
Apple Podcasts,Documentary,4.78,4377.5,997,654.36
Apple Podcasts,Documentary,4.33,4329.02,997,755.77
Apple Podcasts,Documentary,5,4343.14,1011,653.03
YouTube,Documentary,4.7,4342.73,922,790.86
YouTube,Comedy,4.92,4633.62,815,556.99
Apple Podcasts,Comedy,4.5,4746.51,927,677.57
Apple Podcasts,Documentary,4.34,4320.93,863,887.93
Apple Podcasts,Comedy,4.45,4614.24,1003,391.27
Apple Podcasts,Documentary,3.72,4440.94,983,912.73
Apple Podcasts,Documentary,4.46,4456.74,980,878.28
Spotify,Comedy,4,4607.95,1028,303.47
Apple Podcasts,News & Culture,3.69,4442.04,999,599.4
YouTube,Comedy,4.58,4755.97,1109,640.43
Apple Podcasts,News & Culture,3.8,4406.45,724,382.51
Apple Podcasts,Comedy,4.42,4831.72,1024,854.72
Apple Podcasts,News & Culture,5,4325.52,921,402.48
Apple Podcasts,Documentary,4.79,4444.36,1169,932.97
Apple Podcasts,Documentary,3.33,4286.45,815,611.8
Apple Podcasts,News & Culture,4.02,4511.39,766,459.59
Spotify,News & Culture,3.93,4739.22,1064,630.9
Apple Podcasts,News & Culture,3.96,4543.16,1083,649.5
Apple Podcasts,News & Culture,4.86,4334.18,868,384.97
Apple Podcasts,Documentary,4.47,4242.73,1133,821.92
Spotify,Documentary,4.89,4224.25,978,623.63
Apple Podcasts,News & Culture,3.84,4645.67,945,385.76
Apple Podcasts,News & Culture,5,4632.58,719,928.2
Apple Podcasts,Comedy,4.61,4749.27,949,642.21
YouTube,Documentary,4.76,4553.24,1352,735.62
Apple Podcasts,News & Culture,4.5,4628.31,893,442.83
Apple Podcasts,Documentary,4.3,4379.71,1200,696.69
Apple Podcasts,Documentary,4.05,4558.45,1112,997.88
Spotify,News & Culture,4.77,4524.22,886,652.94
Apple Podcasts,Documentary,4.51,4298.56,1083,722.8
Apple Podcasts,News & Culture,4.6,4599.94,786,824.38
Spotify,News & Culture,3.46,4363.2,942,546.02
Apple Podcasts,Documentary,5,4396.47,1049,624.82
YouTube,Comedy,4.63,4762.96,979,557.37
BBC Sounds,News & Culture,3.66,4550.22,1016,697.5
Apple Podcasts,News & Culture,3.46,4545.81,1005,749.78
Apple Podcasts,Comedy,3.89,4831.2,891,614.77
BBC Sounds,Documentary,4.81,4424.7,1115,906.95
Apple Podcasts,Comedy,3.63,4718.79,972,502.04
Apple Podcasts,Documentary,4.66,4421.67,1146,1050.79
Apple Podcasts,Documentary,4.59,4345.09,874,859.88
Apple Podcasts,News & Culture,4.5,4438.32,1004,347.72
Apple Podcasts,News & Culture,4.37,4377.33,938,457.27
Apple Podcasts,Comedy,4.08,4644.21,769,548.76
Apple Podcasts,Comedy,4.3,4637.87,893,514.09
Apple Podcasts,Comedy,4.59,4809.17,829,496.24
Apple Podcasts,Documentary,2.6,4194.02,896,653.73
Apple Podcasts,News & Culture,4.61,4701.21,930,721.68
Apple Podcasts,Comedy,4.52,4773.27,701,830.48
Apple Podcasts,Documentary,4.32,4495.53,1074,1063.63
Apple Podcasts,News & Culture,4.42,4363.33,829,373.31
Apple Podcasts,Comedy,4.42,4708.27,1064,488.35
YouTube,Comedy,4.05,4937.24,1077,493.57
Apple Podcasts,News & Culture,4,4585.63,1226,310.7
Apple Podcasts,Comedy,4.48,4599.28,926,413.48
Apple Podcasts,Comedy,4.77,4616.14,1054,529.69
BBC Sounds,Comedy,4.78,4747.63,1246,414.85
Apple Podcasts,News & Culture,4.81,4391.33,803,678.68
Spotify,Documentary,4.6,4392.78,776,936.4
Apple Podcasts,News & Culture,4.41,4447.25,994,504.51
Apple Podcasts,News & Culture,4.9,4495.2,917,672.47
Apple Podcasts,Comedy,4.56,4615.92,901,538.72
Apple Podcasts,Documentary,3.73,4382.11,1223,971.54
Spotify,Documentary,4.06,4246.71,742,974.1
YouTube,News & Culture,5,4639,831,732.64
Apple Podcasts,Comedy,4.76,4866.52,962,592.46
Apple Podcasts,Comedy,4,4452.29,888,480.4
Spotify,News & Culture,4.64,4528.51,910,523.68
Apple Podcasts,Comedy,4.48,4820.98,932,897.64
Apple Podcasts,News & Culture,4.32,4651.94,1105,497.48
Apple Podcasts,Comedy,4.27,4575.85,1039,397.23
Apple Podcasts,News & Culture,4.33,4385.26,908,499.66
Apple Podcasts,Comedy,4.85,4903.09,1171,718.72
YouTube,Documentary,3.77,4377.23,1114,885.52
Apple Podcasts,Documentary,4.58,4389.84,831,741.09
YouTube,News & Culture,4.36,4373.81,727,505.68
Apple Podcasts,News & Culture,4.52,4523.27,1169,596.33
Apple Podcasts,Documentary,100,4255.42,0,838.91
Apple Podcasts,Comedy,4.63,4720.86,1084,392.52
Apple Podcasts,Comedy,3.91,4706.63,1024,498.56
Spotify,News & Culture,4.33,4574.83,1038,696.11
Apple Podcasts,Comedy,4.22,4847.67,798,494.05
Apple Podcasts,Comedy,3.43,4556.32,922,689.72
Spotify,Comedy,5,4980.68,1449,584.51
BBC Sounds,News & Culture,4.42,4589.51,1002,491.28
Spotify,Documentary,4.02,4370.12,1190,763.86
Apple Podcasts,News & Culture,4.3,4527.39,909,350.58
Apple Podcasts,Documentary,4.51,4426.33,1253,861.88
Apple Podcasts,Comedy,4.36,4522.05,770,555.11
YouTube,Documentary,4.14,4404.94,1068,826.47
Apple Podcasts,Documentary,4.71,4382.5,775,867.16
Apple Podcasts,News & Culture,4.4,4589.49,969,702.71
Apple Podcasts,Comedy,4.7,4624.77,1162,591.05
Apple Podcasts,Comedy,4.2,4630.37,891,395.7
Apple Podcasts,Comedy,4.66,4510.86,824,542.89
Spotify,Comedy,4.13,4642.75,798,403.22
YouTube,News & Culture,3.73,4485.18,1055,494.19
Apple Podcasts,Documentary,4.19,4196.49,913,592.29
Apple Podcasts,Comedy,4.56,4760.19,1023,430.37
Apple Podcasts,Documentary,3.84,4527.51,1260,711.87
Apple Podcasts,News & Culture,4.58,4589.06,669,510.46
Spotify,News & Culture,4.64,4540.76,837,572.05
Apple Podcasts,News & Culture,4,4358.7,976,402.29
Apple Podcasts,News & Culture,4.33,4204.93,728,572.43
Apple Podcasts,News & Culture,4.26,4344.73,848,558.33
Apple Podcasts,News & Culture,4.02,4282.14,758,409.88
Apple Podcasts,Comedy,4.33,4608.04,842,498.29
YouTube,Documentary,4.64,4264.76,1203,821.27
Spotify,Comedy,4,4682.31,1209,565.71
Apple Podcasts,Comedy,4.46,4814.66,1054,522.6
Apple Podcasts,News & Culture,3,4389.84,764,684.98
Apple Podcasts,Comedy,3.86,4708.39,1069,732.23
Apple Podcasts,Documentary,4.17,4255.13,863,750.02
Spotify,News & Culture,4.71,4683.3,1133,601.09
Apple Podcasts,Comedy,4.12,4646.67,985,588.6
Apple Podcasts,Comedy,4.35,4740.7,1091,470.54
Spotify,Documentary,3.88,4469.22,1087,949.42
Apple Podcasts,News & Culture,4.65,4973.67,1101,597.28
Apple Podcasts,Comedy,3.97,4710.83,929,527.84
YouTube,Documentary,4.74,4437.66,1102,558.26
Apple Podcasts,News & Culture,4.62,4337.04,865,495.91
Apple Podcasts,Documentary,4.74,4469.95,1218,989.31
Apple Podcasts,News & Culture,4.33,4607.7,781,721.43
Spotify,News & Culture,3.8,4390.46,863,301.74
Apple Podcasts,Documentary,4.12,4339.84,935,725.05
Apple Podcasts,Documentary,4.19,4425.45,984,1038.09
Apple Podcasts,Comedy,4.73,4498.31,1011,672.09
Apple Podcasts,Comedy,3.82,4562.82,1212,591.56
YouTube,News & Culture,4.52,4718.14,991,530.75
Apple Podcasts,News & Culture,4.73,4502.21,734,297.47
Apple Podcasts,News & Culture,3.43,4590.99,940,617.6
Apple Podcasts,Comedy,3.64,4556.48,839,465.42
Apple Podcasts,Comedy,3.61,4532.46,954,584.28
Apple Podcasts,News & Culture,4.62,4542.25,1136,286.42
Apple Podcasts,News & Culture,4.49,4447.77,968,549.4
Apple Podcasts,News & Culture,3.79,4746.73,792,531.53
Spotify,Documentary,4.16,4448.79,933,1086.32
Apple Podcasts,News & Culture,4.3,4786.66,1097,496.78
Apple Podcasts,Comedy,4.87,4523.62,883,351.45
Apple Podcasts,Comedy,4.54,4760.29,1207,540.01
Apple Podcasts,Documentary,4.14,4317.05,1099,620.63
